"id","area","address","building","longitude","latitude"
"1723","北京 - 顺义 - 胜利","三八鞋厂早市","顺义城区","NULL","NULL"
"1724","北京 - 朝阳","管庄","NULL","NULL","NULL"
"1725","北京 - 丰台 - 丽泽桥","丰台区三路居","丰台区三路居","NULL","NULL"
"1726","北京 - 燕郊","102国道","维多利亚","NULL","NULL"
"1727","北京 - 通州 - 新华大街","西门路口南500米    查看地图","通州西门路口南500米","NULL","NULL"
"1728","北京 - 朝阳 - 甜水园","朝阳区金台路9路总站旁","朝阳区金台路9路总站旁","NULL","NULL"
"1729","北京 - 朝阳 - 石佛营","石佛营东里炫特区","炫特区","NULL","NULL"
"1730","北京 - 通州 - 梨园城铁","杨家洼","杨家洼","NULL","NULL"
"1731","北京 - 海淀 - 魏公村","韦伯豪小区2号底商超市发门口 临理工民大 北外    查看地图","魏公村韦伯豪小区临街底商","NULL","NULL"
"1732","北京 - 丰台 - 马家堡","[丰台  马家堡] 丰台区角门城南嘉园益城园16号    查看地图","城南大道","NULL","NULL"
"1733","北京 - 海淀 - 西三旗","旺发市场北排门脸房","旺发市场","NULL","NULL"
"1734","北京 - 大兴 - 黄村","黄村","NULL","NULL","NULL"
"1735","北京 - 海淀","北航附近","学院路","NULL","NULL"
"1736","北京 - 丰台 - 刘家窑","刘家窑桥南500米路西    查看地图","刘家窑桥南500米路西","NULL","NULL"
"1737","北京 - 海淀 - 皂君庙","皂君东里","法雅体育","NULL","NULL"
"1738","NULL","NULL","NULL","NULL","NULL"
"1739","NULL","NULL","NULL","NULL","NULL"
"1740","NULL","NULL","NULL","NULL","NULL"
"1741","NULL","亦庄金地六街213号商铺","NULL","NULL","NULL"
"1742","NULL","梨园东里","NULL","NULL","NULL"
"1743","NULL","NULL","NULL","NULL","NULL"
"1744","NULL","29号楼","NULL","NULL","NULL"
"1745","NULL","西单文化广场","NULL","NULL","NULL"
"1746","NULL","详细地址","NULL","NULL","NULL"
"1747","NULL","槐柏树街","NULL","NULL","NULL"
"1748","NULL","丰台路口","NULL","NULL","NULL"
"1749","NULL","六里桥南","NULL","NULL","NULL"
"1750","北京 - 怀柔 - 怀柔","商业街","元宝街二楼","NULL","NULL"
"1751","北京 - 海淀 - 西二旗","商服楼底商","西二旗商服楼","NULL","NULL"
"1752","北京 - 怀柔 - 怀柔","商业街","韩国城","NULL","NULL"
"1753","北京 - 海淀 - 清河","清河收费站旁公寓","双泉堡欣安公寓底商","NULL","NULL"
"1754","北京 - 大兴 - 西红门","郁花园二里","日月星辰花卉市场","NULL","NULL"
"1755","北京 - 密云 - 密云","西门外大街","有现金实力购买者详谈","NULL","NULL"
"1756","北京 - 昌平 - 天通苑","东三旗","东三旗","NULL","NULL"
"1757","NULL","亦庄金地六街213号商铺","NULL","NULL","NULL"
"1758","NULL","亿客隆商品市场","NULL","NULL","NULL"
"1759","NULL","NULL","NULL","NULL","NULL"
"1760","NULL","详细地址","NULL","NULL","NULL"
"1761","NULL","NULL","NULL","NULL","NULL"
"1762","NULL","临近东戴河经济开发区","NULL","NULL","NULL"
"1763","NULL","新街口甲18号","NULL","NULL","NULL"
"1764","NULL","乐家购物中心","NULL","NULL","NULL"
"1765","NULL","NULL","NULL","NULL","NULL"
"1766","NULL","民族家园","NULL","NULL","NULL"
"1767","NULL","北小营","NULL","NULL","NULL"
"1768","NULL","NULL","NULL","NULL","NULL"
"1769","NULL","科贸中心","NULL","NULL","NULL"
"1770","NULL","NULL","NULL","NULL","NULL"
"1771","NULL","东柳巷","NULL","NULL","NULL"
"1772","NULL","怡馨家园西门","NULL","NULL","NULL"
"1773","北京 - 昌平 - 北七家","白庙西街","白庙","NULL","NULL"
"1774","北京 - 宣武 - 长椿街","槐柏树街    查看地图","槐柏树街","NULL","NULL"
"1775","NULL","看丹村","NULL","NULL","NULL"
"1776","NULL","朝阳区大柳树市场","NULL","NULL","NULL"
"1777","北京 - 房山 - 迎风","六里燕山美廉美旁    查看地图","洗浴美容美发客房集一体的","NULL","NULL"
"1778","北京 - 朝阳 - 和平街","樱花西街","中日友好对面小区口","NULL","NULL"
"1779","北京 - 大兴 - 其他","大兴婴儿游泳馆","大兴婴儿游泳馆","NULL","NULL"
"1780","北京 - 朝阳 - 垡头","西直河","美发店","NULL","NULL"
"1781","北京 - 昌平 - 回龙观","万意百货","万意百货","NULL","NULL"
"1782","北京 - 朝阳 - 十八里店","北京东方大学","餐厅","NULL","NULL"
"1783","北京 - 朝阳","[朝阳  CBD] 东四环中路58号    查看地图","远洋国际中心","NULL","NULL"
"1784","北京 - 燕郊","燕郊火车站对面","燕郊中盛百货批发城","NULL","NULL"
"1785","北京 - 昌平 - 城北","金五星三层","金五星三层服装摊位转让","NULL","NULL"
"1786","北京 - 朝阳 - 来广营","东辛店","东辛店","NULL","NULL"
"1787","北京 - 海淀","交大","交大","NULL","NULL"
"1788","北京 - 通州 - 其他","宋庄","通州宋庄","NULL","NULL"
"1789","北京 - 朝阳 - 望京","[朝阳  望京] 朝阳区望京中环南路9号    查看地图","ULO PARK悠乐汇","NULL","NULL"
"1790","北京 - 丰台 - 方庄","方庄桥西","世纪星家园","NULL","NULL"
"1791","北京 - 朝阳 - 亚运村","[朝阳  亚运村小营] 亚运村小营北路    查看地图","飘亮阳光广场","NULL","NULL"
"1792","北京 - 昌平 - 兴寿","兴寿村","兴寿地区","NULL","NULL"
"1793","北京 - 大兴 - 亦庄","亦庄上海沙龙商业2期","亦庄上海沙龙商业2期","NULL","NULL"
"1794","北京 - 海淀 - 香山","香山买卖街","美发店","NULL","NULL"
"1795","NULL","e世界","NULL","NULL","NULL"
"1796","NULL","商城","NULL","NULL","NULL"
"1797","北京 - 朝阳 - 望京","马泉营西","不详","NULL","NULL"
"1798","北京 - 昌平","小汤山工业园区对面","大东流","NULL","NULL"
"1799","NULL","NULL","NULL","NULL","NULL"
"1800","NULL","NULL","NULL","NULL","NULL"
"1801","北京 - 房山 - 阎村","大董村","房山区","NULL","NULL"
"1802","北京 - 燕郊","交干院","交干院","NULL","NULL"
"1803","NULL","NULL","NULL","NULL","NULL"
"1804","NULL","北礼士路路68号","NULL","NULL","NULL"
"1805","北京 - 石景山 - 苹果园","阜石路300号喜隆多奥特莱斯","石景山区阜石路300号喜隆多奥特莱斯","NULL","NULL"
"1806","北京 - 西城","华威四楼旺铺","西单华威四楼旺铺","NULL","NULL"
"1807","NULL","NULL","NULL","NULL","NULL"
"1808","NULL","NULL","NULL","NULL","NULL"
"1809","北京 - 朝阳 - 其他","王四营乡南花园大街华能电厂斜对面","南花园大街","NULL","NULL"
"1810","北京 - 朝阳 - 四惠","四惠地铁C2口三百米","惠泽园","NULL","NULL"
"1811","NULL","西直门外上园村甲4号","NULL","NULL","NULL"
"1812","NULL","NULL","NULL","NULL","NULL"
"1813","NULL","NULL","NULL","NULL","NULL"
"1814","NULL","NULL","NULL","NULL","NULL"
"1815","NULL","NULL","NULL","NULL","NULL"
"1816","NULL","NULL","NULL","NULL","NULL"
"1817","NULL","NULL","NULL","NULL","NULL"
"1818","NULL","朝内大街东单明珠大夏地下","NULL","NULL","NULL"
"1819","NULL","详细地址","NULL","NULL","NULL"
"1820","NULL","四季青桥南欧尚","NULL","NULL","NULL"
"1821","NULL","NULL","NULL","NULL","NULL"
"1822","NULL","NULL","NULL","NULL","NULL"
"1823","NULL","十里河","NULL","NULL","NULL"
"1824","NULL","NULL","NULL","NULL","NULL"
"1825","NULL","NULL","NULL","NULL","NULL"
"1826","NULL","动物园天和白马商城","NULL","NULL","NULL"
"1827","NULL","e世界商铺c3331","NULL","NULL","NULL"
"1828","NULL","NULL","NULL","NULL","NULL"
"1829","NULL","广安门外红莲中里18号楼","NULL","NULL","NULL"
"1830","NULL","左家庄西街","NULL","NULL","NULL"
"1831","NULL","果园物美超市","NULL","NULL","NULL"
"1832","NULL","西直门外大街141号","NULL","NULL","NULL"
"1833","NULL","看丹村","NULL","NULL","NULL"
"1834","NULL","东南四环","NULL","NULL","NULL"
"1835","NULL","详细地址","NULL","NULL","NULL"
"1836","NULL","地铁4号线西红门站","NULL","NULL","NULL"
"1837","NULL","里仁街","NULL","NULL","NULL"
"1838","NULL","没有","NULL","NULL","NULL"
"1839","NULL","京旺家园","NULL","NULL","NULL"
"1840","NULL","和平西桥","NULL","NULL","NULL"
"1841","NULL","NULL","NULL","NULL","NULL"
"1842","NULL","NULL","NULL","NULL","NULL"
"1843","NULL","安乐林路","NULL","NULL","NULL"
"1844","NULL","泗上桥","NULL","NULL","NULL"
"1845","北京 - 通州","姚辛庄北口","姚辛庄北口","NULL","NULL"
"1846","北京 - 朝阳 - 望京","望京SOHO","NULL","NULL","NULL"
"1847","北京 - 顺义 - 胜利","嘉定江桥曹安路2300/阮经理","江桥新世界生活广场","NULL","NULL"
"1848","北京 - 朝阳 - 十八里店","十里河    查看地图","大方茶城","NULL","NULL"
"1849","北京 - 丰台 - 丽泽桥","西站南路南口","元丰丽泽商务写字楼","NULL","NULL"
"1850","北京 - 海淀","天津市河北区日伟路","急转让天津市河北区网吧照","NULL","NULL"
"1851","北京 - 朝阳 - 望京","夏都","望京","NULL","NULL"
"1852","北京 - 房山 - 房山城关","永安家园底商","转让精品烟酒店","NULL","NULL"
"1853","北京 - 海淀 - 五道口","北航西门附近","新五道口服装市场","NULL","NULL"
"1854","北京 - 丰台 - 新发地","新发地批发市场附近","新发地","NULL","NULL"
"1855","北京 - 朝阳","北京市朝阳区朝阳路新隆家园隔壁潮青汇，F-2021","朝清汇","NULL","NULL"
"1856","北京 - 宣武 - 广安门","荣丰2008小区12号楼","荣丰2008社区","NULL","NULL"
"1857","北京 - 丰台","刘家窑横七条","个人商铺","NULL","NULL"
"1858","北京 - 东城 - 景山","交道口","二环内","NULL","NULL"
"1859","北京 - 海淀 - 知春路","罗庄西里13号    查看地图","花雨同盈","NULL","NULL"
"1860","北京 - 海淀 - 知春路","罗庄西里13号","花雨同盈康体中心","NULL","NULL"
"1861","北京 - 海淀 - 学院路","北航附近","学院路","NULL","NULL"
"1862","北京 - 丰台","纪家庙","郁芳园","NULL","NULL"
"1863","北京 - 朝阳 - 红庙","朝阳路红庙邮局旁","底商","NULL","NULL"
"1864","北京 - 大兴 - 西红门","北京市大兴区西红门镇宏康路8号","理想城","NULL","NULL"
"1865","北京 - 海淀 - 魏公村","韦伯豪小区2号底商超市发门口 临理工民大 北外    查看地图","魏公村韦伯豪小区底商","NULL","NULL"
"1866","NULL","NULL","NULL","NULL","NULL"
"1867","NULL","NULL","NULL","NULL","NULL"
"1868","NULL","NULL","NULL","NULL","NULL"
"1869","NULL","NULL","NULL","NULL","NULL"
"1870","NULL","NULL","NULL","NULL","NULL"
"1871","NULL","NULL","NULL","NULL","NULL"
"1872","NULL","NULL","NULL","NULL","NULL"
"1873","NULL","NULL","NULL","NULL","NULL"
"1874","NULL","NULL","NULL","NULL","NULL"
"1875","NULL","NULL","NULL","NULL","NULL"
"1876","NULL","NULL","NULL","NULL","NULL"
"1877","NULL","NULL","NULL","NULL","NULL"
"1878","北京 - 朝阳 - 呼家楼","8号楼","呼家楼南里","NULL","NULL"
"1879","北京 - 丰台 - 方庄","分钟寺","分钟寺","NULL","NULL"
"1880","北京 - 朝阳 - 双井","北菜园","双井桥","NULL","NULL"
"1881","北京 - 丰台 - 玉泉营","桥南    查看地图","花卉市场","NULL","NULL"
"1882","北京 - 昌平 - 兴寿","兴寿大街","昌平兴寿大街","NULL","NULL"
"1883","北京 - 海淀 - 中关村","[海淀  中关村] 学院南路38    查看地图","智慧大厦","NULL","NULL"
"1884","北京 - 海淀 - 上地","[海淀  上地] 上地东路9号    查看地图","得实大厦","NULL","NULL"
"1885","北京 - 西城 - 西单","77街购物中心","77街购物中心","NULL","NULL"
"1886","北京 - 朝阳 - 燕莎","东三环北路    查看地图","天元港商街","NULL","NULL"
"1887","北京 - 房山 - 房山城关","房山立交桥","房山时尚广场","NULL","NULL"
"1888","北京 - 通州","新华大街    查看地图","新华西街","NULL","NULL"
"1889","北京 - 丰台 - 刘家窑","石榴派大厦","首开石榴派大厦","NULL","NULL"
"1890","NULL","NULL","NULL","NULL","NULL"
"1891","NULL","NULL","NULL","NULL","NULL"
"1892","NULL","NULL","NULL","NULL","NULL"
"1893","NULL","详细地址","NULL","NULL","NULL"
"1894","NULL","NULL","NULL","NULL","NULL"
"1895","NULL","NULL","NULL","NULL","NULL"
"1896","北京 - 朝阳","桥北","北菜园","NULL","NULL"
"1897","北京 - 宣武 - 广安门","红居街","远见名苑底商","NULL","NULL"
"1898","北京 - 昌平 - 昌平县城","京空宾馆底商    查看地图","京空宾馆","NULL","NULL"
"1899","北京 - 海淀 - 五道口","五道口商厦向南200米    查看地图","格林豪泰酒店底商招租","NULL","NULL"
"1900","北京 - 顺义 - 仁和","临近红杉一品，怡馨家园，甘家口百货","达人街","NULL","NULL"
"1901","北京 - 昌平","天通苑地铁站附近","乐呵家常菜","NULL","NULL"
"1902","北京 - 通州 - 其他","小圣庙中心    查看地图","小圣庙中心","NULL","NULL"
"1903","北京 - 朝阳 - 酒仙桥","将台路","将台路","NULL","NULL"
"1904","北京 - 朝阳 - 亚运村","南沙滩小区","奥运村附近","NULL","NULL"
"1905","NULL","NULL","NULL","NULL","NULL"
"1906","NULL","NULL","NULL","NULL","NULL"
"1907","NULL","NULL","NULL","NULL","NULL"
"1908","NULL","NULL","NULL","NULL","NULL"
"1909","北京 - 朝阳 - 管庄","北京市朝阳区管庄","NULL","NULL","NULL"
"1910","北京 - 朝阳 - 华威桥","华威桥向东500米苹果内衣吧","华威桥向东500米苹果内衣吧","NULL","NULL"
"1911","北京 - 大兴 - 黄村","JK","KF","NULL","NULL"
"1912","北京 - 海淀 - 中关村","中关村南大街","中关村大街","NULL","NULL"
"1913","NULL","详细地址","NULL","NULL","NULL"
"1914","NULL","亿客隆","NULL","NULL","NULL"
"1915","NULL","NULL","NULL","NULL","NULL"
"1916","NULL","详细地址","NULL","NULL","NULL"
"1917","北京 - 朝阳 - 潘家园","松榆里","松榆里市场","NULL","NULL"
"1918","北京 - 海淀 - 西直门","北京海淀区文慧园十号","北京海淀区文慧园十号","NULL","NULL"
"1919","北京 - 西城 - 西直门","动物园","金开利德","NULL","NULL"
"1920","北京 - 崇文 - 崇文门","珠市口东大街2号","中大电器商城","NULL","NULL"
"1921","NULL","金码大厦","NULL","NULL","NULL"
"1922","NULL","NULL","NULL","NULL","NULL"
"1923","北京 - 朝阳 - 水碓子","金台路9路总站旁","金台路9路总站旁","NULL","NULL"
"1924","北京 - 昌平 - 昌平县城","昌平区水屯市场内","昌平区水屯市场内","NULL","NULL"
"1925","NULL","NULL","NULL","NULL","NULL"
"1926","NULL","NULL","NULL","NULL","NULL"
"1927","NULL","NULL","NULL","NULL","NULL"
"1928","NULL","金蝉南里","NULL","NULL","NULL"
"1929","北京 - 海淀 - 西三旗","桥东一千米三旗百汇商品城","三旗百汇商品城","NULL","NULL"
"1930","北京 - 通州 - 乔庄","好东东对面","通州鑫隆市场","NULL","NULL"
"1931","北京 - 丰台 - 宋家庄","宋庄路39号    查看地图","顺六条底商","NULL","NULL"
"1932","北京 - 大兴 - 黄村","枣园小区","枣园小区","NULL","NULL"
"1933","NULL","NULL","NULL","NULL","NULL"
"1934","NULL","NULL","NULL","NULL","NULL"
"1935","NULL","NULL","NULL","NULL","NULL"
"1936","NULL","NULL","NULL","NULL","NULL"
"1937","北京 - 崇文 - 天坛","金鱼池中街38号一线天空网吧","金鱼池中街38号一线天空网吧","NULL","NULL"
"1938","北京 - 海淀 - 航天桥","东北角上岛咖啡隔壁指尖尚饮","航天桥旺铺","NULL","NULL"
"1939","北京 - 丰台 - 刘家窑","东铁营贾家花园6号同仁堂中医院东边    查看地图","丰台区东铁营贾家花园6号","NULL","NULL"
"1940","北京 - 海淀","[海淀  万柳] 长春桥路11号    查看地图","万柳","NULL","NULL"
"1941","NULL","NULL","NULL","NULL","NULL"
"1942","NULL","NULL","NULL","NULL","NULL"
"1943","北京 - 宣武 - 广安门","手帕口北街","手帕口北街","NULL","NULL"
"1944","北京 - 通州 - 其他","通州宋庄","通州宋庄","NULL","NULL"
"1945","NULL","NULL","NULL","NULL","NULL"
"1946","NULL","NULL","NULL","NULL","NULL"
"1947","NULL","NULL","NULL","NULL","NULL"
"1948","NULL","NULL","NULL","NULL","NULL"
"1949","北京 - 朝阳 - 双桥","朝阳区双桥路甲1号","朝阳区双桥路甲1号","NULL","NULL"
"1950","NULL","NULL","NULL","NULL","NULL"
"1951","NULL","NULL","NULL","NULL","NULL"
"1952","NULL","详细地址","NULL","NULL","NULL"
"1953","NULL","NULL","NULL","NULL","NULL"
"1954","NULL","北京盛泰朝龙建材城北区","NULL","NULL","NULL"
"1955","NULL","详细地址","NULL","NULL","NULL"
"1956","NULL","中关村东路18号","NULL","NULL","NULL"
"1957","NULL","东一区54号楼","NULL","NULL","NULL"
"1958","NULL","北三环","NULL","NULL","NULL"
"1959","NULL","昌平区回龙观天鑫家园","NULL","NULL","NULL"
"1960","NULL","柏林爱乐小区","NULL","NULL","NULL"
"1961","NULL","NULL","NULL","NULL","NULL"
"1962","NULL","NULL","NULL","NULL","NULL"
"1963","NULL","西大街","NULL","NULL","NULL"
"1964","北京 - 西城 - 阜成门","天意新商城","商业街商铺","NULL","NULL"
"1965","北京 - 昌平 - 天通苑","西一区","天通苑音乐培训低价转让","NULL","NULL"
"1966","北京 - 通州 - 北关环岛","焦王庄市场","焦王庄市场","NULL","NULL"
"1967","北京 - 朝阳 - 朝外","朝外大街雅宝路商圈","朝外大街雅宝路商圈","NULL","NULL"
"1968","北京 - 丰台 - 玉泉营","首经贸中街8号    查看地图","新西游烤肉","NULL","NULL"
"1969","北京 - 海淀 - 其他","海淀","海淀","NULL","NULL"
"1970","北京 - 石景山","金顶北路8号","金顶阳光","NULL","NULL"
"1971","北京 - 丰台","青塔","青塔","NULL","NULL"
"1972","北京 - 石景山 - 金顶街","金顶北路8号","金顶阳光","NULL","NULL"
"1973","北京 - 朝阳 - CBD","芳草地西街小白楼","朝阳区芳草地西街小白楼","NULL","NULL"
"1974","北京 - 海淀 - 万泉河","苏州街大洋服装城一层","苏州街大洋服装城","NULL","NULL"
"1975","北京 - 朝阳 - 其他","朝阳","朝阳","NULL","NULL"
"1976","北京 - 大兴 - 黄村","黄村南西庄    查看地图","大兴西庄","NULL","NULL"
